area,bathroom_num,bedroom_num,locality,price
1050.0,2.0,2,Sakinaka Junction,50000
800.0,1.0,2,Dadar,45000
900.0,2.0,2,Others,40000
970.0,2.0,2,Goregaon,44000
600.0,1.0,2,Dadar,45000
1200.0,2.0,2,Oshiwara,50000
1215.0,2.0,2,Kurar Village,50000
1200.0,2.0,2,Chembur,45000
1050.0,2.0,2,Mindspace,45000
1150.0,3.0,2,Chembur,43000
1080.0,2.0,2,Goregaon,43000
1050.0,2.0,2,"ThakurVillage,Kandivali",43000
830.0,1.0,2,Dadar,50000
1000.0,2.0,2,Chandivali,44000
1100.0,2.0,2,Andheri,48000
990.0,2.0,2,Andheri,48000
950.0,2.0,2,Mulund,40000
650.0,2.0,2,Andheri,48000
985.0,2.0,2,Goregaon,45000
850.0,3.0,2,JB Nagar,50000
1189.0,2.0,2,Andheri,50000
1200.0,2.0,2,Kandivali,41000
940.0,2.0,2,"ThakurVillage,Kandivali",41000
1200.0,2.0,2,Kanjurmarg,40000
1000.0,2.0,2,Borivali,40000
1200.0,2.0,2,Mulund,44000
1150.0,2.0,2,Mindspace,50000
1000.0,2.0,2,Andheri,45000
1250.0,2.0,2,JB Nagar,50000
900.0,2.0,2,Andheri,42000
1250.0,2.0,2,Borivali,42000
1100.0,2.0,2,Andheri,43000
1000.0,2.0,2,Andheri,40000
1000.0,2.0,2,Goregaon,40000
1150.0,2.0,2,"ThakurVillage,Kandivali",40000
900.0,2.0,2,Chembur,45000
1000.0,1.0,2,Sion,40000
800.0,2.0,2,Sion,45000
850.0,2.0,2,Mulund,41000
1200.0,2.0,2,Chembur,45000
1050.0,2.0,2,Chembur,42000
680.0,2.0,2,Others,50000
900.0,1.0,2,Chembur,49000
735.0,2.0,2,Mulund,45000
990.0,2.0,2,Vakola,48000
920.0,3.0,2,Alika Nagar,45000
1280.0,2.0,2,Malad,45000
1100.0,2.0,2,Powai,49000
980.0,2.0,2,Ishwar Nagar,43000
1050.0,2.0,2,Others,50000
900.0,2.0,2,Bhandup,40000
965.0,2.0,2,Kurla,40000
950.0,2.0,2,Goregaon,48000
1125.0,2.0,2,Tilak Nagar - Harbour Line,41000
750.0,2.0,2,Gokul Dham,40000
850.0,2.0,2,Kanya Pada,43000
650.0,2.0,2,LBS Marg,40000
1205.0,2.0,2,Jogeshwari,50000
1000.0,2.0,2,Powai lake,48000
750.0,2.0,2,Oshiwara,40000
1100.0,2.0,2,Ghatkopar,47000
725.0,2.0,2,Andheri,46000
998.0,2.0,2,Powai,45000
800.0,1.0,2,Others,40000
1115.0,2.0,2,LBS Marg,47500
950.0,2.0,2,Kurla,40000
925.0,2.0,2,Vikhroli,47000
1250.0,2.0,2,Others,50000
1000.0,2.0,2,Others,42000
800.0,2.0,2,Pratiksha Nagar,45000
1205.0,2.0,2,Jogeshwari,50000
780.0,2.0,2,Mulund,45000
1115.0,3.0,2,LBS Marg,48000
650.0,2.0,2,Powai,50000
965.0,2.0,2,Premier Colony,40000
1000.0,2.0,2,Sakinaka Junction,42000
975.0,2.0,2,Malad,45000
845.0,2.0,2,Others,40000
900.0,2.0,2,Borivali,40000
1100.0,2.0,2,Jankalyan Nagar,45000
950.0,2.0,2,Goregaon,45000
1200.0,2.0,2,Others,40000
950.0,2.0,2,Andheri,45000
860.0,2.0,2,Wadala,45000
1000.0,2.0,2,Others,40000
700.0,1.0,2,Bandra,43000
1150.0,2.0,2,Powai,50000
800.0,1.0,2,Others,45000
650.0,2.0,2,Santacruz,48000
700.0,2.0,2,Sion,40000
880.0,2.0,2,4 Bunglows,45000
1050.0,2.0,2,Chembur,50000
650.0,2.0,2,Lower Parel,40000
900.0,2.0,2,Others,45000
670.0,2.0,2,Others,47000
1000.0,2.0,2,VileParle,50000
1050.0,2.0,2,Malad,41000
1100.0,2.0,2,Mahavir Nagar,45000
1000.0,2.0,2,Others,48000
1100.0,2.0,2,Pestom Sagar,40000
1000.0,2.0,2,Sion,50000
900.0,2.0,2,Chembur,45000
700.0,1.0,2,Charni Road,45000
1600.0,2.0,2,Powai,50000
1000.0,2.0,2,Bandra,50000
1165.0,2.0,2,Mulund,40000
850.0,2.0,2,"Sundar Nagar, Kalina",40000
850.0,2.0,2,VileParle,50000
1200.0,2.0,2,Lokhandwala Complex,50000
1000.0,2.0,2,Santacruz,45000
1000.0,2.0,2,VileParle,45000
1050.0,2.0,2,King Circle,45000
950.0,2.0,2,Santacruz,50000
950.0,2.0,2,Mulund,40000
1200.0,2.0,2,Andheri,45000
1000.0,2.0,2,Goregaon,40000
1200.0,1.0,2,VileParle,50000
1100.0,2.0,2,Andheri,45000
950.0,2.0,2,Mahim,50000
750.0,2.0,2,Agripada,43000
950.0,2.0,2,Mahavir Nagar,42000
1050.0,2.0,2,Others,50000
900.0,2.0,2,Oshiwara,50000
700.0,2.0,2,Dadar,50000
1150.0,2.0,2,Mulund,40000
600.0,2.0,2,VileParle,45000
650.0,2.0,2,Chembur,42000
1290.0,2.0,2,Goregaon,48000
1000.0,2.0,2,Chembur,47000
850.0,2.0,2,Byculla,45000
1200.0,2.0,2,Malad,46000
1200.0,2.0,2,Deonar Farm Road,50000
1000.0,2.0,2,Mulund,42000
900.0,2.0,2,Goregaon,45000
980.0,2.0,2,Ghatkopar,45000
1000.0,2.0,2,Kandivali,45000
970.0,2.0,2,Others,40000
1050.0,2.0,2,Chakala,50000
850.0,2.0,2,Kanjurmarg,45000
850.0,2.0,2,Andheri,48000
1050.0,2.0,2,Jogeshwari,45000
1033.0,2.0,2,Jogeshwari,45000
1280.0,2.0,2,Tilak Nagar - Harbour Line,42000
1000.0,2.0,2,Bhandup,50000
620.0,2.0,2,Andheri,50000
900.0,2.0,2,Santacruz,50000
2000.0,3.0,2,Tilak Nagar - Harbour Line,40000
925.0,2.0,2,Andheri,42000
650.0,2.0,2,Juhu,45000
1250.0,2.0,2,Chiku Wadi,40000
1100.0,2.0,2,Andheri,50000
1080.0,2.0,2,Evershine Nagar,46000
850.0,2.0,2,Andheri,50000
950.0,2.0,2,Chandivali,40000
850.0,2.0,2,Byculla,50000
1300.0,2.0,2,Unnat Nagar,48000
900.0,2.0,2,Andheri,43000
1000.0,2.0,2,Santacruz,42000
1050.0,2.0,2,Wadala,50000
702.0,2.0,2,Chembur,44000
750.0,2.0,2,Goregaon,40000
650.0,2.0,2,Ghatkopar,40000
968.0,2.0,2,Marol,42000
1075.0,2.0,2,Andheri,50000
750.0,2.0,2,Others,50000
1030.0,2.0,2,Malad,40000
800.0,2.0,2,Seven Bungalows,46000
650.0,2.0,2,Bandra Kurla Complex,45000
750.0,2.0,2,Chunabhatti,50000
810.0,2.0,2,Chandivali,45000
1040.0,2.0,2,Others,50000
680.0,2.0,2,Chembur,40000
900.0,1.0,2,Sher E Punjab Society,45000
650.0,2.0,2,Ghatkopar,45000
850.0,2.0,2,Vikhroli,40000
1100.0,2.0,2,Goregaon,42000
1000.0,2.0,2,Bhandup,48000
1000.0,2.0,2,Ishwar Nagar,50000
1150.0,2.0,2,Powai,49000
700.0,2.0,2,Govandi,45000
800.0,2.0,2,Ghatkopar,42000
750.0,2.0,2,Sion,44000
700.0,1.0,2,Vakola,40000
900.0,2.0,2,Andheri,45000
1000.0,2.0,2,Marol,50000
800.0,1.0,2,Bandra,47000
750.0,1.0,2,Borivali,45000
1090.0,2.0,2,Ghatkopar,45000
1150.0,2.0,2,Kandivali,40000
700.0,2.0,2,Govandi,40000
850.0,2.0,2,Andheri,42000
1260.0,2.0,2,Kandivali,50000
750.0,1.0,2,Chinchpokli,50000
1200.0,2.0,2,Others,45000
750.0,1.0,2,Chembur,40000
820.0,2.0,2,Goregaon,40000
710.0,2.0,2,Andheri,40000
1035.0,2.0,2,Powai,45000
950.0,2.0,2,Andheri,46000
925.0,2.0,2,Vikhroli,50000
630.0,2.0,2,Andheri,49000
650.0,2.0,2,Others,50000
1000.0,2.0,2,Others,50000
1000.0,2.0,2,Yari Road,47000
886.0,2.0,2,Ghatkopar,40000
1000.0,2.0,2,Marol,45000
1100.0,2.0,2,Kandivali,42000
1000.0,2.0,2,Chandivali,49999
930.0,2.0,2,Goregaon,45000
1050.0,2.0,2,Vikhroli,46000
830.0,2.0,2,Andheri,42000
1000.0,2.0,2,Oshiwara,50000
911.0,2.0,2,Tilak Nagar - Harbour Line,42000
1020.0,2.0,2,Goregaon,47000
750.0,2.0,2,Lokhandwala Complex,47500
850.0,2.0,2,Wadala,47000
1000.0,2.0,2,Vikhroli,47000
850.0,2.0,2,Dadar,45000
1100.0,3.0,2,Sion,40000
1000.0,2.0,2,Kanjurmarg,40000
1000.0,2.0,2,Bhandup,48000
790.0,2.0,2,Ghatkopar,50000
905.0,2.0,2,Bhandup,40000
830.0,2.0,2,Goregaon,46000
1150.0,2.0,2,Kandivali,40000
1200.0,2.0,2,Powai,45000
1195.0,2.0,2,Ghatkopar,50000
600.0,1.0,2,Kalina,40000
1050.0,2.0,2,Andheri,45000
890.0,2.0,2,Andheri,45000
630.0,2.0,2,Andheri,45000
850.0,2.0,2,Others,45000
1100.0,2.0,2,Versova,45000
1090.0,2.0,2,Malad,40000
800.0,2.0,2,JB Nagar,40000
920.0,2.0,2,Goregaon,40000
1050.0,2.0,2,Orlem,46200
1000.0,2.0,2,Chandivali,50000
600.0,2.0,2,Andheri,40000
1100.0,2.0,2,Others,40000
1300.0,2.0,2,Andheri,50000
920.0,2.0,2,Bangur Nagar,48000
1050.0,2.0,2,Andheri,50000
1200.0,2.0,2,Powai,50000
955.0,2.0,2,Kandivali,40000
1000.0,2.0,2,Chandivali,40000
1000.0,3.0,2,Rambaug,40000
1000.0,2.0,2,Malad,40000
970.0,2.0,2,Goregaon,42000
890.0,2.0,2,Kanjurmarg,45000
800.0,1.0,2,Others,50000
900.0,3.0,2,Others,42000
875.0,2.0,2,Bhandup,40000
1215.0,2.0,2,Oshiwara,45000
1100.0,2.0,2,Powai,48000
1100.0,2.0,2,Powai,42000
610.0,2.0,2,Ghatkopar,43000
960.0,2.0,2,Chembur,40000
680.0,1.0,2,Others,43000
700.0,2.0,2,Andheri,48000
800.0,2.0,2,Sion,45000
930.0,2.0,2,Yari Road,50000
788.0,2.0,2,Andheri,50000
900.0,2.0,2,Powai,48000
850.0,2.0,2,Andheri,45000
900.0,2.0,2,Goregaon,45000
750.0,2.0,2,Borivali,40000
950.0,2.0,2,Malad,47000
610.0,2.0,2,Vakola,50000
600.0,2.0,2,Mahim,50000
1275.0,3.0,2,Chembur,45000
1000.0,2.0,2,Chembur,50000
1100.0,2.0,2,Tilak Nagar - Harbour Line,42000
1100.0,2.0,2,Juhu,50000
1000.0,1.0,2,Santacruz,50000
630.0,2.0,2,Andheri,40000
1275.0,3.0,2,Chembur,45000
1050.0,1.0,2,Lokhandwala Complex,46000
1000.0,2.0,2,Poonam Nagar,49000
600.0,2.0,2,Andheri,45000
1200.0,3.0,2,Andheri,50000
650.0,2.0,2,Marol,42000
1100.0,3.0,2,Others,50000
1000.0,2.0,2,Ghatkopar,45000
1000.0,2.0,2,Powai,50000
700.0,2.0,2,VileParle,50000
785.0,2.0,2,Borivali,40000
611.0,2.0,2,Tilak Nagar - Harbour Line,40000
700.0,2.0,2,Andheri,50000
1400.0,1.0,2,Andheri,50000
1250.0,2.0,2,Mulund,42000
1000.0,2.0,2,Tilak Nagar - Harbour Line,50000
900.0,1.0,2,Santacruz,40000
1000.0,2.0,2,Mulund,40000
1100.0,2.0,2,Goregaon,43000
800.0,3.0,2,Kanjurmarg,40000
910.0,2.0,2,Powai,41000
1000.0,2.0,2,Andheri,40000
1000.0,2.0,2,Andheri,45000
900.0,2.0,2,Others,44000
1040.0,2.0,2,Andheri,50000
850.0,2.0,2,Malad,50000
1200.0,1.0,2,"Sundar Nagar, Kalina",45000
1500.0,2.0,2,Lokhandwala Complex,50000
1000.0,2.0,2,Chembur,46000
1050.0,2.0,2,Andheri,49000
874.0,2.0,2,Andheri,49000
850.0,1.0,2,Veera Desai Road,43000
1150.0,2.0,2,Mindspace,40000
1200.0,2.0,2,Andheri,45000
1250.0,2.0,2,Wadala,40000
1500.0,2.0,2,Others,42000
750.0,2.0,2,Mahavir Nagar,40000
1000.0,2.0,2,Others,45000
1200.0,2.0,2,Chembur,40000
950.0,2.0,2,Borivali,50000
1300.0,2.0,2,Andheri,40000
980.0,2.0,2,Marol,47000
950.0,2.0,2,Chandivali,44000
1150.0,1.0,2,Mindspace,45000
1374.0,2.0,2,Kandivali,44400
1218.0,2.0,2,Bhandup,40000
1050.0,2.0,2,Mulund,42000
971.0,2.0,2,Powai,49500
1090.0,2.0,2,Chembur,45000
1050.0,2.0,2,Powai,50000
1225.0,2.0,2,Bhandup,40000
1200.0,2.0,2,Mulund,44000
1000.0,2.0,2,Santacruz,46000
1250.0,2.0,2,Bhandup,50000
1150.0,2.0,2,Malad,45000
1000.0,2.0,2,Chandivali,48000
1000.0,2.0,2,Chandivali,48000
1050.0,2.0,2,Ghatkopar,45000
1100.0,2.0,2,Andheri,48000
1050.0,2.0,2,Andheri,50000
1150.0,2.0,2,"ThakurVillage,Kandivali",43000
1150.0,2.0,2,Central Area,46000
1290.0,2.0,2,Gokuldham,47000
950.0,2.0,2,Andheri,48000
1100.0,2.0,2,Andheri,50000
1180.0,2.0,2,JB Nagar,49988
980.0,2.0,2,Bhandup,40000
885.0,2.0,2,Goregaon,40000
975.0,2.0,2,Marol Maroshi,45000
1150.0,2.0,2,Tilak Nagar - Harbour Line,42000
1000.0,2.0,2,Kalina,48000
750.0,2.0,2,Chunabhatti,40000
1050.0,2.0,2,Juhu,49000
1165.0,2.0,2,Mulund,42000
1000.0,2.0,2,Chembur,46000
1050.0,2.0,2,Datta Pada,40000
950.0,2.0,2,Chembur,41000
1300.0,2.0,2,Andheri,48000
1100.0,2.0,2,Powai,42000
1120.0,2.0,2,Chembur,50000
700.0,2.0,2,Andheri,45000
920.0,3.0,2,Chembur,46000
940.0,2.0,2,Chandivali,50000
955.0,2.0,2,Wadala,47000
1350.0,2.0,2,Chembur,50000
1000.0,2.0,2,Sai Baba Nagar,42000
1100.0,2.0,2,Gokuldham,48000
1050.0,2.0,2,Mahavir Nagar,42000
604.0,2.0,2,Mulund,50000
955.0,2.0,2,"ThakurVillage,Kandivali",41000
950.0,2.0,2,Andheri,50000
950.0,2.0,2,Mulund,40000
1050.0,2.0,2,Film City Road,40000
941.0,2.0,2,Kurla,42000
1000.0,2.0,2,Powai,49000
970.0,2.0,2,Others,40000
1000.0,2.0,2,Powai,45000
1100.0,2.0,2,Mulund,40000
1165.0,2.0,2,Mulund,42000
1178.0,2.0,2,Powai,50000
727.0,2.0,2,Others,45000
1120.0,2.0,2,Chembur,48000
910.0,2.0,2,Powai,48000
1075.0,2.0,2,Deonar Farm Road,40000
1200.0,2.0,2,Film City Road,42000
1000.0,2.0,2,Powai,45000
1200.0,2.0,2,Kandivali,40000
1150.0,2.0,2,Juhu Versova Link Road,50000
990.0,2.0,2,Ghatkopar,44900
1000.0,2.0,2,Chandivali,49000
960.0,2.0,2,Bhakti Park,46000
900.0,2.0,2,Nahur,40000
750.0,2.0,2,Chembur,46000
1005.0,2.0,2,Chandivali,48000
950.0,2.0,2,Mulund,42000
900.0,2.0,2,Lakme Road,42000
850.0,2.0,2,Chembur,45000
1000.0,2.0,2,Malad,45000
1200.0,2.0,2,Film City,45000
890.0,2.0,2,CAMA Industrial Estate,48000
850.0,2.0,2,VileParle,50000
950.0,2.0,2,D.N. Nagar,47000
1000.0,2.0,2,Powai lake,40000
1130.0,2.0,2,Shell Colony,42000
1080.0,2.0,2,Wadala,47000
600.0,2.0,2,Four Bungalows,42000
1242.0,2.0,2,Film City Road,42000
1165.0,2.0,2,Mulund,42000
875.0,2.0,2,Powai,43000
1050.0,2.0,2,Tilak Nagar – Central Line,41000
950.0,2.0,2,Andheri,50000
780.0,2.0,2,VileParle,47000
1020.0,2.0,2,Powai,45000
1295.0,2.0,2,Magathane,40000
1350.0,2.0,2,Marol,50000
850.0,2.0,2,Malad,44000
900.0,2.0,2,Andheri,40000
1155.0,2.0,2,Ghatkopar,45000
990.0,2.0,2,Goregaon,45000
1150.0,2.0,2,Goregaon,45000
1089.0,2.0,2,Goregaon,45000
1025.0,2.0,2,Santacruz,47000
987.0,2.0,2,Santacruz,45000
1045.0,2.0,2,Santacruz,46000
1050.0,2.0,2,Marol Maroshi Road,50000
1250.0,2.0,2,"ThakurVillage,Kandivali",42000
1200.0,2.0,2,Chembur,50000
950.0,2.0,2,Mulund,42000
900.0,2.0,2,Mulund,42000
950.0,2.0,2,Veera Desai Road,50000
1100.0,2.0,2,Goregaon,43000
1100.0,2.0,2,Malad,45000
1350.0,2.0,2,Gokuldham,48000
910.0,2.0,2,Ghatkopar,47000
700.0,2.0,2,Chembur,45000
1188.0,2.0,2,Chembur,45000
1000.0,2.0,2,Powai,43000
995.0,2.0,2,Mulund,42000
1255.0,2.0,2,Vikhroli,45000
750.0,2.0,2,Chembur,45000
1220.0,2.0,2,Kandivali,42000
1350.0,2.0,2,Santacruz,50000
1200.0,2.0,2,Goregaon,40500
952.0,2.0,2,Andheri,50004
1150.0,2.0,2,Gokuldham,48000
950.0,2.0,2,Mahim,50000
1150.0,2.0,2,Sai Baba Complex,40000
1000.0,2.0,2,Goregaon,45000
1100.0,2.0,2,Powai,46000
820.0,2.0,2,Amboli,45000
950.0,2.0,2,Andheri,40000
900.0,2.0,2,Chembur,48000
990.0,2.0,2,Powai lake,45000
1120.0,2.0,2,Bhandup,42000
1290.0,2.0,2,Film City Road,47000
1050.0,2.0,2,Goregaon,47000
970.0,2.0,2,Powai lake,45000
1000.0,2.0,2,Ghatkopar,45000
1230.0,2.0,2,Tilak Nagar - Harbour Line,42500
1250.0,2.0,2,Ghatkopar,50000
1311.0,2.0,2,Madh,45000
1050.0,2.0,2,Mulund,40000
1350.0,2.0,2,Powai,50000
1025.0,2.0,2,Powai,50000
1050.0,2.0,2,Goregaon,50000
1040.0,2.0,2,Ghatkopar,50000
1000.0,2.0,2,Andheri,40000
1000.0,2.0,2,Chandivali,47000
1100.0,2.0,2,Film City Road,40000
1250.0,2.0,2,Magathane,40000
750.0,1.0,2,IIT Colony,40000
1125.0,2.0,2,Madh,40000
910.0,2.0,2,Ghatla,50000
1060.0,2.0,2,Chembur,48000
1050.0,2.0,2,Chembur,40000
800.0,2.0,2,Others,44000
1000.0,2.0,2,Chembur,43000
1371.0,2.0,2,Mulund,45200
1290.0,2.0,2,"ThakurVillage,Kandivali",43000
1100.0,2.0,2,Vikhroli,45000
900.0,2.0,2,Malad,42000
950.0,2.0,2,Marol,49000
1164.0,2.0,2,Film City Road,45000
1000.0,2.0,2,Yari Road,43000
750.0,2.0,2,Kurla,40000
1150.0,2.0,2,Goregaon,50000
1000.0,2.0,2,Marol,42000
800.0,2.0,2,Sion,50000
950.0,2.0,2,Film City Road,46000
1110.0,2.0,2,Film City Road,40000
1050.0,2.0,2,D.N. Nagar,50000
1500.0,2.0,2,Mulund,50000
970.0,2.0,2,Sakinaka Junction,50000
1050.0,2.0,2,Others,45000
1225.0,2.0,2,Yeshodham,45000
1100.0,2.0,2,"Sundar Nagar, Kalina",50000
800.0,2.0,2,Orlem,40000
900.0,2.0,2,Bhandup,50000
900.0,2.0,2,Others,45000
1100.0,2.0,2,Malad,47000
1250.0,2.0,2,Mulund,40000
1050.0,1.0,2,Chembur,42000
1292.0,2.0,2,Film City Road,50000
1052.0,2.0,2,"ThakurVillage,Kandivali",42000
950.0,2.0,2,Andheri,47500
920.0,2.0,2,Vikhroli,47000
1065.0,2.0,2,Others,45000
1000.0,2.0,2,Tilak Nagar - Harbour Line,50000
1060.0,2.0,2,Goregaon,45000
690.0,2.0,2,Tilak Nagar - Harbour Line,40000
1100.0,3.0,2,Rambaug,42000
950.0,2.0,2,Andheri,45000
900.0,2.0,2,Kurla,45000
950.0,2.0,2,Vikhroli,45000
1000.0,2.0,2,Mahim,50000
915.0,2.0,2,Powai,42000
1200.0,2.0,2,Ghatkopar,50000
1050.0,2.0,2,JVLR-Jogeshwari Vikhroli Link Road,45000
810.0,2.0,2,Sion,43000
1290.0,2.0,2,Goregaon,42000
1040.0,2.0,2,Chembur,40000
780.0,2.0,2,Wadala,48000
1000.0,2.0,2,Goregaon,45000
1260.0,2.0,2,Mahatama Gandhi Road,43000
1050.0,2.0,2,Chandivali,44000
1111.0,2.0,2,Chembur,42999
1100.0,2.0,2,Tilak Nagar - Harbour Line,40000
1045.0,2.0,2,Others,45000
950.0,2.0,2,Powai,48000
1250.0,2.0,2,Chembur,40000
1089.0,2.0,2,Others,50000
900.0,2.0,2,Powai,42000
758.0,2.0,2,Tilak Nagar - Harbour Line,42000
1000.0,2.0,2,Chembur,45000
1000.0,2.0,2,Lokhandwala Complex,47000
1000.0,2.0,2,Marol,49000
1100.0,3.0,2,Others,42000
1100.0,2.0,2,Jogeshwari,46000
1000.0,2.0,2,Lokhandwala Complex,50000
900.0,2.0,2,Everard Nagar,40000
800.0,2.0,2,Andheri,40000
1475.0,2.0,2,Mulund,45000
1150.0,2.0,2,Malad,42000
1000.0,2.0,2,Mindspace,40000
1040.0,2.0,2,Azad Nagar,50000
1005.0,2.0,2,Andheri,50000
1400.0,2.0,2,Piramal Nagar,50000
1200.0,2.0,2,Lokhandwala Complex,49000
1200.0,2.0,2,Chembur,44000
950.0,2.0,2,Bhandup,40000
1400.0,2.0,2,Kurar Village,45000
720.0,2.0,2,Mulund,49000
1000.0,2.0,2,Others,48000
900.0,2.0,2,Veera Desai Chowk,48000
1050.0,2.0,2,Collector Colony,41000
1000.0,2.0,2,Andheri,48000
950.0,2.0,2,Malad,40000
1055.0,2.0,2,Mulund,40800
1094.0,2.0,2,Others,46000
1200.0,2.0,2,Kanjurmarg,42000
980.0,2.0,2,Powai,40000
1100.0,2.0,2,Malad,47000
1000.0,2.0,2,Goregaon,43000
1120.0,2.0,2,Kurla,48000
1100.0,2.0,2,Malad,40000
950.0,2.0,2,Collector Colony,40000
1100.0,2.0,2,Chandivali,45000
950.0,2.0,2,Andheri,48000
1200.0,2.0,2,Chandivali,42000
1105.0,2.0,2,Chandivali,48000
900.0,2.0,2,Ghatkopar,40000
1050.0,2.0,2,Others,49000
1050.0,2.0,2,Orlem,44000
1307.0,2.0,2,Kurar Village,45000
1200.0,2.0,2,Marol,48000
950.0,2.0,2,Goregaon,50000
1110.0,2.0,2,Marol Maroshi,50000
1290.0,2.0,2,Malad,50000
1150.0,2.0,2,Powai,49000
1070.0,2.0,2,Chandivali,48000
1100.0,2.0,2,Collector Colony,47000
1000.0,2.0,2,Lokhandwala Complex,40000
955.0,2.0,2,Bhakti Park,47000
900.0,2.0,2,Kurla,44000
1150.0,2.0,2,Kanjurmarg,50000
1100.0,2.0,2,Borivali,42000
1000.0,2.0,2,Andheri,45000
1020.0,2.0,2,Malad,49000
1100.0,2.0,2,Kanjurmarg,45000
1001.0,2.0,2,Sakinaka Junction,42000
1050.0,2.0,2,Mindspace,45000
885.0,2.0,2,Goregaon,50000
980.0,2.0,2,Chandivali,48000
1000.0,2.0,2,Everard Nagar,45000
1290.0,2.0,2,Gokuldham,45000
1150.0,2.0,2,Film City Road,50000
850.0,2.0,2,Amboli,42000
1079.0,2.0,2,Andheri,45000
1000.0,2.0,2,Lokhandwala Complex,50000
970.0,2.0,2,Malad,42300
1290.0,2.0,2,Goregaon,50000
1000.0,2.0,2,Sher E Punjab Society,45000
1240.0,3.0,2,Malad,45000
1300.0,2.0,2,"ThakurVillage,Kandivali",42000
700.0,2.0,2,Wadala,43000
775.0,2.0,2,Bangur Nagar,42000
1300.0,2.0,2,Tilak Nagar - Harbour Line,40000
1000.0,2.0,2,Malad,45000
1150.0,2.0,2,Ghatkopar,47000
900.0,2.0,2,VileParle,50000
860.0,2.0,2,Santacruz,46000
1100.0,2.0,2,Raheja Vihar,44000
950.0,2.0,2,Others,50000
1050.0,2.0,2,Raheja Vihar,45000
850.0,2.0,2,Wadala,42000
950.0,2.0,2,Others,45000
1307.0,2.0,2,Kurar Village,47000
1255.0,2.0,2,Chembur,47000
950.0,2.0,2,Link Road,45000
850.0,2.0,2,Shastri Nagar,45000
980.0,2.0,2,Chembur,47000
905.0,2.0,2,Andheri,40000
915.0,2.0,2,Sai Baba Nagar,40000
950.0,2.0,2,Andheri,45000
750.0,2.0,2,Andheri,40000
950.0,2.0,2,Juhu,50000
1036.0,2.0,2,Chandivali,46000
1250.0,2.0,2,Mahavir Nagar,42500
1206.0,2.0,2,Jogeshwari,45000
1050.0,2.0,2,Sion,40000
725.0,2.0,2,Chembur,42000
950.0,2.0,2,Seven Bungalows,50000
900.0,2.0,2,"ThakurVillage,Kandivali",43000
850.0,2.0,2,VileParle,45000
811.0,2.0,2,Bhandup,42000
1242.0,2.0,2,Gokul Dham,50000
1140.0,2.0,2,Malad,45000
950.0,2.0,2,Andheri,45000
890.0,2.0,2,Andheri,44000
950.0,2.0,2,Sakinaka,42000
1212.0,2.0,2,Film City Road,48000
1000.0,2.0,2,Bhandup,45000
1120.0,2.0,2,Chembur,45000
850.0,2.0,2,Powai,40000
792.0,2.0,2,Bhakti Park,42000
1100.0,2.0,2,Others,45000
1000.0,2.0,2,Sher E Punjab Society,40000
1050.0,2.0,2,Goregaon,45000
1150.0,2.0,2,D.N. Nagar,48000
1050.0,2.0,2,Chembur,40000
825.0,1.0,2,VileParle,45000
1050.0,2.0,2,Marol,45000
1050.0,2.0,2,Juhu Versova Link,50000
740.0,2.0,2,Others,46000
1100.0,2.0,2,Chembur,50000
1000.0,2.0,2,Sher E Punjab Society,43000
980.0,2.0,2,Goregaon,48000
850.0,2.0,2,Andheri,40000
1000.0,2.0,2,Mahavir Nagar,40000
950.0,2.0,2,"Sundar Nagar, Kalina",49111
1000.0,2.0,2,Raheja Vihar,44500
950.0,2.0,2,Ghatkopar,47000
1250.0,2.0,2,Borivali,40000
1100.0,2.0,2,Mindspace,47000
1000.0,2.0,2,Andheri,48000
750.0,2.0,2,Others,50000
950.0,2.0,2,LBS Marg,40000
1020.0,2.0,2,Samata Nagar,42000
1000.0,2.0,2,Mulund,40000
880.0,2.0,2,Goregaon,47000
1050.0,2.0,2,Andheri,45000
950.0,2.0,2,Veera Desai Road,50000
1422.0,2.0,2,Malad,48000
1170.0,2.0,2,Others,45000
850.0,2.0,2,Chembur,45000
1230.0,2.0,2,Others,40000
1200.0,2.0,2,Santacruz,48000
850.0,2.0,2,Others,40000
990.0,2.0,2,Chandivali,50000
850.0,2.0,2,Others,40000
942.0,2.0,2,Bhandup,40000
1250.0,2.0,2,Central Area,50000
1046.0,2.0,2,Others,44500
900.0,2.0,2,Powai,50000
950.0,2.0,2,Tilak Nagar - Harbour Line,45000
1000.0,2.0,2,Lokhandwala Complex,45000
1250.0,2.0,2,Kandivali,40000
1009.0,2.0,2,Marol,50000
1165.0,2.0,2,Mulund,40000
1100.0,2.0,2,Chandivali,48000
1088.0,2.0,2,Andheri,50000
1000.0,2.0,2,JVLR-Jogeshwari Vikhroli Link Road,48000
1125.0,2.0,2,Malad,45000
1100.0,2.0,2,Powai,50000
1345.0,2.0,2,"ThakurVillage,Kandivali",46000
1250.0,2.0,2,Goregaon,45000
1045.0,2.0,2,Chembur,45000
1100.0,2.0,2,Kandivali,45000
1000.0,2.0,2,Others,45000
850.0,2.0,2,Poonam Nagar,40000
1000.0,2.0,2,Shastri Nagar,40000
1250.0,2.0,2,"ThakurVillage,Kandivali",45000
1103.0,2.0,2,"ThakurVillage,Kandivali",42000
1165.0,2.0,2,Mulund,45000
1400.0,2.0,2,"ThakurVillage,Kandivali",40000
1200.0,2.0,2,Mahavir Nagar,42000
1000.0,2.0,2,Goregaon,45000
